001	1945-03-01	ДА
001	1945-03-01	ДА	ЛФ
001	1945-03-01	ДА	ЛФ	8 армия
029	1945-03-01	ДА	2 БФ	2 ударная армия	1585 зенап
029	1945-03-01	ДА	2 БФ	2 ударная армия	1586 зенап
029	1945-03-01	ДА	2 БФ	2 ударная армия	1591 зенап
029	1945-03-01	ДА	2 БФ	2 ударная армия	1592 зенап
029	1945-03-01	ДА	2 БФ	2 ударная армия	803 зенап
029	1945-03-01	ДА	2 БФ	2 ударная армия	8 гв. тк 
029	1945-03-01	ДА	2 БФ	2 ударная армия	58 гв. тбр
029	1945-03-01	ДА	2 БФ	2 ударная армия	59 гв. тбр
029	1945-03-01	ДА	2 БФ	2 ударная армия	60 гв. тбр
029	1945-03-01	ДА	2 БФ	2 ударная армия	62 гв. ттп
029	1945-03-01	ДА	2 БФ	2 ударная армия	301 гв.
029	1945-03-01	ДА	2 БФ	2 ударная армия	6 гв. мцб
029	1945-03-01	ДА	2 БФ	2 ударная армия	307 гв. мдн
029	1945-03-01	ДА	2 БФ	2 ударная армия	46 гв. тпп
029	1945-03-01	ДА	2 БФ	2 ударная армия	1297 сап
029	1945-03-01	ДА	2 БФ	2 ударная армия	1434 сап
029	1945-03-01	ДА	2 БФ	2 ударная армия	1476 сап
029	1945-03-01	ДА	2 БФ	2 ударная армия	1 гв. шисбр
029	1945-03-01	ДА	2 БФ	2 ударная армия	9 мпмб
029	1945-03-01	ДА	2 БФ	2 ударная армия	34 ооб
030	1945-03-01	ДА	2 БФ	19 армия
030	1945-03-01	ДА	2 БФ	19 армия	40 гв. ск
030	1945-03-01	ДА	2 БФ	19 армия	10 гв. сд
030	1945-03-01	ДА	2 БФ	19 армия	101 гв. сд
030	1945-03-01	ДА	2 БФ	19 армия	102 гв. сд
030	1945-03-01	ДА	2 БФ	19 армия	132 ск 
030	1945-03-01	ДА	2 БФ	19 армия	18 сд
030	1945-03-01	ДА	2 БФ	19 армия	27 сд
030	1945-03-01	ДА	2 БФ	19 армия	313 сд
030	1945-03-01	ДА	2 БФ	19 армия	134 ск 
030	1945-03-01	ДА	2 БФ	19 армия	205 сд
030	1945-03-01	ДА	2 БФ	19 армия	272 сд
030	1945-03-01	ДА	2 БФ	19 армия	310 сд
030	1945-03-01	ДА	2 БФ	19 армия	3 акп
030	1945-03-01	ДА	2 БФ	19 армия	1 адп 
030	1945-03-01	ДА	2 БФ	19 армия	166 лабр
030	1945-03-01	ДА	2 БФ	19 армия	156 тгабр
030	1945-03-01	ДА	2 БФ	19 армия	41 минбр
030	1945-03-01	ДА	2 БФ	19 армия	13 гв. мбр
030	1945-03-01	ДА	2 БФ	19 армия	18 адп 
030	1945-03-01	ДА	2 БФ	19 армия	65 лабр
030	1945-03-01	ДА	2 БФ	19 армия	2 тгабр
030	1945-03-01	ДА	2 БФ	19 армия	80 тгабр
030	1945-03-01	ДА	2 БФ	19 армия	42 минбр
030	1945-03-01	ДА	2 БФ	19 армия	3 гв. орадн
030	1945-03-01	ДА	2 БФ	19 армия	27 иптабр
030	1945-03-01	ДА	2 БФ	19 армия	268 минп
030	1945-03-01	ДА	2 БФ	19 армия	4 гв. мбр
030	1945-03-01	ДА	2 БФ	19 армия	7 гв. мбр
030	1945-03-01	ДА	2 БФ	19 армия	31 гв. мбр
030	1945-03-01	ДА	2 БФ	19 армия	18 гв. мп
030	1945-03-01	ДА	2 БФ	19 армия	43 гв. мп
030	1945-03-01	ДА	2 БФ	19 армия	1980 зенап
030	1945-03-01	ДА	2 БФ	19 армия	1984 зенап
030	1945-03-01	ДА	2 БФ	19 армия	1988 зенап
030	1945-03-01	ДА	2 БФ	19 армия	1992 зенап
030	1945-03-01	ДА	2 БФ	19 армия	186 зенап
030	1945-03-01	ДА	2 БФ	19 армия	3 гв. тк 
030	1945-03-01	ДА	2 БФ	19 армия	3 гв. тбр
030	1945-03-01	ДА	2 БФ	19 армия	18 гв. тбр
030	1945-03-01	ДА	2 БФ	19 армия	19 гв. тбр
030	1945-03-01	ДА	2 БФ	19 армия	1072 лап
030	1945-03-01	ДА	2 БФ	19 армия	1436 сап
030	1945-03-01	ДА	2 БФ	19 армия	1496 сап
030	1945-03-01	ДА	2 БФ	19 армия	266 минп
030	1945-03-01	ДА	2 БФ	19 армия	1701 зенап
030	1945-03-01	ДА	2 БФ	19 армия	1525 сап
030	1945-03-01	ДА	2 БФ	19 армия	1531 сап
030	1945-03-01	ДА	2 БФ	19 армия	12 исбр
031	1945-03-01	ДА	2 БФ	49 армия
031	1945-03-01	ДА	2 БФ	49 армия	70 ск
031	1945-03-01	ДА	2 БФ	49 армия	139 сд
031	1945-03-01	ДА	2 БФ	49 армия	191 сд
031	1945-03-01	ДА	2 БФ	49 армия	238 сд
031	1945-03-01	ДА	2 БФ	49 армия	114 ск 
031	1945-03-01	ДА	2 БФ	49 армия	76 гв.
031	1945-03-01	ДА	2 БФ	49 армия	121 ск 
031	1945-03-01	ДА	2 БФ	49 армия	42 сд
031	1945-03-01	ДА	2 БФ	49 армия	199 сд
031	1945-03-01	ДА	2 БФ	49 армия	385 сд
031	1945-03-01	ДА	2 БФ	49 армия	380 сд
031	1945-03-01	ДА	2 БФ	49 армия	2 адп 
031	1945-03-01	ДА	2 БФ	49 армия	20 лабр
031	1945-03-01	ДА	2 БФ	49 армия	10 гв. габр
031	1945-03-01	ДА	2 БФ	49 армия	5 минбр
031	1945-03-01	ДА	2 БФ	49 армия	143 пабр
031	1945-03-01	ДА	2 БФ	49 армия	15 иптабр
031	1945-03-01	ДА	2 БФ	49 армия	540 минп
031	1945-03-01	ДА	2 БФ	49 армия	49 зенад 
031	1945-03-01	ДА	2 БФ	49 армия	1265 зенап
031	1945-03-01	ДА	2 БФ	49 армия	1271 зенап
031	1945-03-01	ДА	2 БФ	49 армия	1272 зенап
031	1945-03-01	ДА	2 БФ	49 армия	2012 зенап
031	1945-03-01	ДА	2 БФ	49 армия	7 гв. ттп
031	1945-03-01	ДА	2 БФ	49 армия	1826 сап
031	1945-03-01	ДА	2 БФ	49 армия	11 исбр
032	1945-03-01	ДА	2 БФ	65 армия
032	1945-03-01	ДА	2 БФ	65 армия	18 ск
032	1945-03-01	ДА	2 БФ	65 армия	16 сд
032	1945-03-01	ДА	2 БФ	65 армия	69 сд
032	1945-03-01	ДА	2 БФ	65 армия	46 ск 
032	1945-03-01	ДА	2 БФ	65 армия	108 сд
032	1945-03-01	ДА	2 БФ	65 армия	186 сд
032	1945-03-01	ДА	2 БФ	65 армия	413 сд
032	1945-03-01	ДА	2 БФ	65 армия	105 ск 
032	1945-03-01	ДА	2 БФ	65 армия	44 гв.
032	1945-03-01	ДА	2 БФ	65 армия	354 сд
032	1945-03-01	ДА	2 БФ	65 армия	147 пабр
032	1945-03-01	ДА	2 БФ	65 армия	49 гап
032	1945-03-01	ДА	2 БФ	65 армия	1099 кап
032	1945-03-01	ДА	2 БФ	65 армия	543 иптап
032	1945-03-01	ДА	2 БФ	65 армия	143 гв.
032	1945-03-01	ДА	2 БФ	65 армия	62 гв. мп
032	1945-03-01	ДА	2 БФ	65 армия	836 зенап
032	1945-03-01	ДА	2 БФ	65 армия	977 зенап
032	1945-03-01	ДА	2 БФ	65 армия	990 зенап
032	1945-03-01	ДА	2 БФ	65 армия	997 зенап
032	1945-03-01	ДА	2 БФ	65 армия	235 зенап
032	1945-03-01	ДА	2 БФ	65 армия	80 гв. ттп
032	1945-03-01	ДА	2 БФ	65 армия	1 шисбр 
032	1945-03-01	ДА	2 БФ	65 армия	40 инж. тп
032	1945-03-01	ДА	2 БФ	65 армия	510 огнем. тп
032	1945-03-01	ДА	2 БФ	65 армия	925 сап
032	1945-03-01	ДА	2 БФ	65 армия	999 сап
032	1945-03-01	ДА	2 БФ	65 армия	1495 сап
032	1945-03-01	ДА	2 БФ	65 армия	1 шисбр
032	1945-03-01	ДА	2 БФ	65 армия	36 ооб
033	1945-03-01	ДА	2 БФ	70 армия
033	1945-03-01	ДА	2 БФ	70 армия	47 ск
033	1945-03-01	ДА	2 БФ	70 армия	71 сд
033	1945-03-01	ДА	2 БФ	70 армия	136 сд
033	1945-03-01	ДА	2 БФ	70 армия	162 сд
033	1945-03-01	ДА	2 БФ	70 армия	165 сд
033	1945-03-01	ДА	2 БФ	70 армия	330 сд
033	1945-03-01	ДА	2 БФ	70 армия	96 ск 
033	1945-03-01	ДА	2 БФ	70 армия	38 гв.
033	1945-03-01	ДА	2 БФ	70 армия	200 сд
033	1945-03-01	ДА	2 БФ	70 армия	369 сд
033	1945-03-01	ДА	2 БФ	70 армия	3 отд. снайп. б
033	1945-03-01	ДА	2 БФ	70 армия	26 ад 
033	1945-03-01	ДА	2 БФ	70 армия	75 лабр
033	1945-03-01	ДА	2 БФ	70 армия	56 пабр
033	1945-03-01	ДА	2 БФ	70 армия	148 пабр
033	1945-03-01	ДА	2 БФ	70 армия	378 иптап
033	1945-03-01	ДА	2 БФ	70 армия	544 минп
033	1945-03-01	ДА	2 БФ	70 армия	28 зенад 
033	1945-03-01	ДА	2 БФ	70 армия	1355 зенап
033	1945-03-01	ДА	2 БФ	70 армия	1359 зенап
033	1945-03-01	ДА	2 БФ	70 армия	1365 зенап
033	1945-03-01	ДА	2 БФ	70 армия	1371 зенап
033	1945-03-01	ДА	2 БФ	70 армия	1890 сап
033	1945-03-01	ДА	2 БФ	70 армия	1898 сап
033	1945-03-01	ДА	2 БФ	70 армия	3 шисбр
033	1945-03-01	ДА	2 БФ	70 армия	17 ооб
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	6 зенад
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	146 зенап
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	366 зенап
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	516 зенап
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	1062 зенап
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	29 тк 
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	25 тбр
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	31 тбр
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	32 тбр
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	165 лап
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	365 гв. тсап
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	1446 сап
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	271 минп
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	14 гв. ттп
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	376 гв. тсап
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	994 апс
034	1945-03-01	ДА	2 БФ	5 гвардейская танковая армия	21 мибр
035	1945-03-01	ДА	2 БФ	4 воздушная армия
035	1945-03-01	ДА	2 БФ	4 воздушная армия	5 бак
035	1945-03-01	ДА	2 БФ	4 воздушная армия	132 бад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	327 бад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	4 шак 
035	1945-03-01	ДА	2 БФ	4 воздушная армия	196 шад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	199 шад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	8 иак 
035	1945-03-01	ДА	2 БФ	4 воздушная армия	215 иад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	323 иад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	230 шад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	233 шад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	260 шад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	332 шад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	269 иад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	309 иад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	329 иад
035	1945-03-01	ДА	2 БФ	4 воздушная армия	47 гв. рап
035	1945-03-01	ДА	2 БФ	4 воздушная армия	164 гв. рап
035	1945-03-01	ДА	2 БФ	4 воздушная армия	209 крап
035	1945-03-01	ДА	2 БФ	4 воздушная армия	844 трап
035	1945-03-01	ДА	2 БФ	4 воздушная армия	69 ап ГВФ
036	1945-03-01	ДА	2 БФ	3 гв. кк
036	1945-03-01	ДА	2 БФ	5 гв.
036	1945-03-01	ДА	2 БФ	6 гв.
036	1945-03-01	ДА	2 БФ	1814 сап
036	1945-03-01	ДА	2 БФ	3 гв. оиптдн
036	1945-03-01	ДА	2 БФ	3 гв. мп
036	1945-03-01	ДА	2 БФ	2 адп 
036	1945-03-01	ДА	2 БФ	121 габр БМ
036	1945-03-01	ДА	2 БФ	16 гв. гап
036	1945-03-01	ДА	2 БФ	44 иптабр
036	1945-03-01	ДА	2 БФ	225 зенап
036	1945-03-01	ДА	2 БФ	341 зенап
036	1945-03-01	ДА	2 БФ	739 зенап
036	1945-03-01	ДА	2 БФ	1268 зенап
036	1945-03-01	ДА	2 БФ	1270 зенап
036	1945-03-01	ДА	2 БФ	1479 зенап
036	1945-03-01	ДА	2 БФ	1482 зенап
036	1945-03-01	ДА	2 БФ	1709 зенап
036	1945-03-01	ДА	2 БФ	21 озадн
036	1945-03-01	ДА	2 БФ	451 озадн
036	1945-03-01	ДА	2 БФ	490 озадн
036	1945-03-01	ДА	2 БФ	508 озадн
036	1945-03-01	ДА	2 БФ	614 озадн
036	1945-03-01	ДА	2 БФ	32 озенбатр
036	1945-03-01	ДА	2 БФ	33 озенбатр
036	1945-03-01	ДА	2 БФ	1 гв. тк 
036	1945-03-01	ДА	2 БФ	15 гв. тбр
036	1945-03-01	ДА	2 БФ	16 гв. тбр
036	1945-03-01	ДА	2 БФ	17 гв. тбр
036	1945-03-01	ДА	2 БФ	166 лап
036	1945-03-01	ДА	2 БФ	1001 сап
036	1945-03-01	ДА	2 БФ	1296 сап
036	1945-03-01	ДА	2 БФ	455 минп
036	1945-03-01	ДА	2 БФ	80 гв. зенап
036	1945-03-01	ДА	2 БФ	8 мк 
036	1945-03-01	ДА	2 БФ	66 мехбр
036	1945-03-01	ДА	2 БФ	67 мехбр
036	1945-03-01	ДА	2 БФ	68 мехбр
036	1945-03-01	ДА	2 БФ	86 гв. ттп
036	1945-03-01	ДА	2 БФ	895 сап
036	1945-03-01	ДА	2 БФ	615 минп
036	1945-03-01	ДА	2 БФ	1716 зенап
036	1945-03-01	ДА	2 БФ	1 одн брп
036	1945-03-01	ДА	2 БФ	26 одн брп
036	1945-03-01	ДА	2 БФ	28 одн брп
036	1945-03-01	ДА	2 БФ	40 одн брп
036	1945-03-01	ДА	2 БФ	43 одн брп
036	1945-03-01	ДА	2 БФ	66 одн брп
036	1945-03-01	ДА	2 БФ	33 мибр
036	1945-03-01	ДА	2 БФ	5 мпмп
036	1945-03-01	ДА	2 БФ	7 мпмп
036	1945-03-01	ДА	2 БФ	42 мпмб
036	1945-03-01	ДА	2 БФ	48 мпмб
036	1945-03-01	ДА	2 БФ	87 мпмб
036	1945-03-01	ДА	2 БФ	89 мпмб
036	1945-03-01	ДА	2 БФ	104 мпмб
036	1945-03-01	ДА	2 БФ	122 мпмб
037	1945-03-01	ДА	1 БФ
037	1945-03-01	ДА	1 БФ	3 ударная армия
037	1945-03-01	ДА	1 БФ	3 ударная армия	12 гв. ск
037	1945-03-01	ДА	1 БФ	3 ударная армия	23 гв.
037	1945-03-01	ДА	1 БФ	3 ударная армия	52 гв.
037	1945-03-01	ДА	1 БФ	3 ударная армия	7 ск 
037	1945-03-01	ДА	1 БФ	3 ударная армия	146 сд
037	1945-03-01	ДА	1 БФ	3 ударная армия	265 сд
037	1945-03-01	ДА	1 БФ	3 ударная армия	364 сд
037	1945-03-01	ДА	1 БФ	3 ударная армия	79 ск 
037	1945-03-01	ДА	1 БФ	3 ударная армия	150 сд
037	1945-03-01	ДА	1 БФ	3 ударная армия	171 сд
037	1945-03-01	ДА	1 БФ	3 ударная армия	207 сд
037	1945-03-01	ДА	1 БФ	3 ударная армия	136 пабр
037	1945-03-01	ДА	1 БФ	3 ударная армия	45 иптабр
037	1945-03-01	ДА	1 БФ	3 ударная армия	203 гв. минп
037	1945-03-01	ДА	1 БФ	3 ударная армия	1622 зенап
037	1945-03-01	ДА	1 БФ	3 ударная армия	1203 сап
037	1945-03-01	ДА	1 БФ	3 ударная армия	1728 сап
037	1945-03-01	ДА	1 БФ	3 ударная армия	1729 сап
037	1945-03-01	ДА	1 БФ	3 ударная армия	25 исбр
038	1945-03-01	ДА	1 БФ	5 ударная армия
038	1945-03-01	ДА	1 БФ	5 ударная армия	26 гв. ск
038	1945-03-01	ДА	1 БФ	5 ударная армия	89 гв.
038	1945-03-01	ДА	1 БФ	5 ударная армия	94 гв.
038	1945-03-01	ДА	1 БФ	5 ударная армия	9 ск 
038	1945-03-01	ДА	1 БФ	5 ударная армия	230 сд
038	1945-03-01	ДА	1 БФ	5 ударная армия	248 сд
038	1945-03-01	ДА	1 БФ	5 ударная армия	301 сд
038	1945-03-01	ДА	1 БФ	5 ударная армия	32 ск 
038	1945-03-01	ДА	1 БФ	5 ударная армия	60 гв.
038	1945-03-01	ДА	1 БФ	5 ударная армия	416 сд
038	1945-03-01	ДА	1 БФ	5 ударная армия	14 адп 
038	1945-03-01	ДА	1 БФ	5 ударная армия	169 лабр
038	1945-03-01	ДА	1 БФ	5 ударная армия	122 габр БМ
038	1945-03-01	ДА	1 БФ	5 ударная армия	21 тминбр
038	1945-03-01	ДА	1 БФ	5 ударная армия	6 гв. мбр
038	1945-03-01	ДА	1 БФ	5 ударная армия	44 гв. пабр
038	1945-03-01	ДА	1 БФ	5 ударная армия	124 габр БМ
038	1945-03-01	ДА	1 БФ	5 ударная армия	32 оадн ОМ
038	1945-03-01	ДА	1 БФ	5 ударная армия	40 иптабр
038	1945-03-01	ДА	1 БФ	5 ударная армия	41 иптабр
038	1945-03-01	ДА	1 БФ	5 ударная армия	489 минп
038	1945-03-01	ДА	1 БФ	5 ударная армия	94 гв. мп
038	1945-03-01	ДА	1 БФ	5 ударная армия	302 гв. зенап
038	1945-03-01	ДА	1 БФ	5 ударная армия	303 гв. зенап
038	1945-03-01	ДА	1 БФ	5 ударная армия	304 гв. зенап
038	1945-03-01	ДА	1 БФ	5 ударная армия	306 гв. зенап
038	1945-03-01	ДА	1 БФ	5 ударная армия	13 зенад 
038	1945-03-01	ДА	1 БФ	5 ударная армия	1065 зенап
038	1945-03-01	ДА	1 БФ	5 ударная армия	1173 зенап
038	1945-03-01	ДА	1 БФ	5 ударная армия	1175 зенап
038	1945-03-01	ДА	1 БФ	5 ударная армия	1218 зенап
038	1945-03-01	ДА	1 БФ	5 ударная армия	74 зенад 
038	1945-03-01	ДА	1 БФ	5 ударная армия	445 зенап
038	1945-03-01	ДА	1 БФ	5 ударная армия	457 зенап
038	1945-03-01	ДА	1 БФ	5 ударная армия	498 зенап
038	1945-03-01	ДА	1 БФ	5 ударная армия	499 зенап
038	1945-03-01	ДА	1 БФ	5 ударная армия	220 тбр
038	1945-03-01	ДА	1 БФ	5 ударная армия	92 инж. тп
038	1945-03-01	ДА	1 БФ	5 ударная армия	61 исбр
039	1945-03-01	ДА	1 БФ	8 гвардейская армия
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	4 гв. ск
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	35 гв. сд
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	47 гв. сд
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	57 гв. сд
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	28 гв. ск 
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	39 гв. сд
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	79 гв. сд
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	88 гв. сд
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	29 гв. ск 
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	27 гв. сд
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	74 гв. сд
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	82 гв. сд
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	29 адп 
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	182 лабр
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	189 тгабр
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	46 минбр
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	36 гв. мбр
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	4 кабр
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	5 адп 
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	100 габр БМ
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	40 гв. кап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	295 гв.
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	38 иптабр
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	141 минп
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	3 гв. зенад 
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	297 гв. зенап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	307 гв. зенап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	308 гв. зенап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	309 гв. зенап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	19 зенад 
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	1332 зенап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	1338 зенап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	1344 зенап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	1350 зенап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	878 зенап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	11 тк 
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	20 тбр
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	36 тбр
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	65 тбр
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	50 гв. ттп
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	1493 сап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	243 минп
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	1388 зенап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	259 отп
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	394 гв.
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	1061 сап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	1087 сап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	1200 сап
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	64 исбр
039	1945-03-01	ДА	1 БФ	8 гвардейская армия	19 ооб
040	1945-03-01	ДА	1 БФ	33 армия
040	1945-03-01	ДА	1 БФ	33 армия	16 ск
040	1945-03-01	ДА	1 БФ	33 армия	339 сд
040	1945-03-01	ДА	1 БФ	33 армия	383 сд
040	1945-03-01	ДА	1 БФ	33 армия	38 ск 
040	1945-03-01	ДА	1 БФ	33 армия	89 сд
040	1945-03-01	ДА	1 БФ	33 армия	95 сд
040	1945-03-01	ДА	1 БФ	33 армия	62 ск 
040	1945-03-01	ДА	1 БФ	33 армия	49 сд
040	1945-03-01	ДА	1 БФ	33 армия	222 сд
040	1945-03-01	ДА	1 БФ	33 армия	362 сд
040	1945-03-01	ДА	1 БФ	33 армия	64 сд
040	1945-03-01	ДА	1 БФ	33 армия	323 сд
040	1945-03-01	ДА	1 БФ	33 армия	142 пабр
040	1945-03-01	ДА	1 БФ	33 армия	46 лабр
040	1945-03-01	ДА	1 БФ	33 армия	873 иптап
040	1945-03-01	ДА	1 БФ	33 армия	538 минп
040	1945-03-01	ДА	1 БФ	33 армия	64 зенад 
040	1945-03-01	ДА	1 БФ	33 армия	1979 зенап
040	1945-03-01	ДА	1 БФ	33 армия	1983 зенап
040	1945-03-01	ДА	1 БФ	33 армия	1987 зенап
040	1945-03-01	ДА	1 БФ	33 армия	1991 зенап
040	1945-03-01	ДА	1 БФ	33 армия	257 отп
040	1945-03-01	ДА	1 БФ	33 армия	361 гв. тсап
040	1945-03-01	ДА	1 БФ	33 армия	34 исбр
040	1945-03-01	ДА	1 БФ	33 армия	10 ооб
041	1945-03-01	ДА	1 БФ	47 армия
041	1945-03-01	ДА	1 БФ	47 армия	77 ск
041	1945-03-01	ДА	1 БФ	47 армия	185 сд
041	1945-03-01	ДА	1 БФ	47 армия	260 сд
041	1945-03-01	ДА	1 БФ	47 армия	328 сд
041	1945-03-01	ДА	1 БФ	47 армия	125 ск 
041	1945-03-01	ДА	1 БФ	47 армия	60 сд
041	1945-03-01	ДА	1 БФ	47 армия	76 сд
041	1945-03-01	ДА	1 БФ	47 армия	175 сд
041	1945-03-01	ДА	1 БФ	47 армия	129 ск 
041	1945-03-01	ДА	1 БФ	47 армия	82 сд
041	1945-03-01	ДА	1 БФ	47 армия	132 сд
041	1945-03-01	ДА	1 БФ	47 армия	143 сд
041	1945-03-01	ДА	1 БФ	47 армия	5 адп 
041	1945-03-01	ДА	1 БФ	47 армия	23 гв. лабр
041	1945-03-01	ДА	1 БФ	47 армия	9 габр
041	1945-03-01	ДА	1 БФ	47 армия	1 минбр
041	1945-03-01	ДА	1 БФ	47 армия	20 иптабр
041	1945-03-01	ДА	1 БФ	47 армия	460 минп
041	1945-03-01	ДА	1 БФ	47 армия	1488 зенап
041	1945-03-01	ДА	1 БФ	47 армия	70 гв. ттп
041	1945-03-01	ДА	1 БФ	47 армия	1204 сап
041	1945-03-01	ДА	1 БФ	47 армия	1416 сап
041	1945-03-01	ДА	1 БФ	47 армия	1825 сап
041	1945-03-01	ДА	1 БФ	47 армия	1892 сап
041	1945-03-01	ДА	1 БФ	47 армия	18 исбр
041	1945-03-01	ДА	1 БФ	47 армия	20 ооб
042	1945-03-01	ДА	1 БФ	61 армия
042	1945-03-01	ДА	1 БФ	61 армия	9 гв. ск
042	1945-03-01	ДА	1 БФ	61 армия	12 гв.
042	1945-03-01	ДА	1 БФ	61 армия	75 гв.
042	1945-03-01	ДА	1 БФ	61 армия	80 ск 
042	1945-03-01	ДА	1 БФ	61 армия	212 сд
042	1945-03-01	ДА	1 БФ	61 армия	356 сд
042	1945-03-01	ДА	1 БФ	61 армия	415 сд
042	1945-03-01	ДА	1 БФ	61 армия	89 ск 
042	1945-03-01	ДА	1 БФ	61 армия	23 сд
042	1945-03-01	ДА	1 БФ	61 армия	234 сд
042	1945-03-01	ДА	1 БФ	61 армия	311 сд
042	1945-03-01	ДА	1 БФ	61 армия	22 адп 
042	1945-03-01	ДА	1 БФ	61 армия	13 лабр
042	1945-03-01	ДА	1 БФ	61 армия	63 габр
042	1945-03-01	ДА	1 БФ	61 армия	32 минбр
042	1945-03-01	ДА	1 БФ	61 армия	41 гв. мбр
042	1945-03-01	ДА	1 БФ	61 армия	38 гв. пабр
042	1945-03-01	ДА	1 БФ	61 армия	4 гв.
042	1945-03-01	ДА	1 БФ	61 армия	533 иптап
042	1945-03-01	ДА	1 БФ	61 армия	25 гв. мбр
042	1945-03-01	ДА	1 БФ	61 армия	75 гв. мп
042	1945-03-01	ДА	1 БФ	61 армия	1376 зенап
042	1945-03-01	ДА	1 БФ	61 армия	1380 зенап
042	1945-03-01	ДА	1 БФ	61 армия	1386 зенап
042	1945-03-01	ДА	1 БФ	61 армия	1392 зенап
042	1945-03-01	ДА	1 БФ	61 армия	11 гв. ттбр
042	1945-03-01	ДА	1 БФ	61 армия	88 гв. ттп
042	1945-03-01	ДА	1 БФ	61 армия	1811 сап
