001	1945-02-01	ДА
001	1945-02-01	ДА	ЛФ
001	1945-02-01	ДА	ЛФ	8 армия
034	1945-02-01	ДА	2 БФ	5 гвардейская танковая армия	376 гв. тсап
034	1945-02-01	ДА	2 БФ	5 гвардейская танковая армия	994 апс
034	1945-02-01	ДА	2 БФ	5 гвардейская танковая армия	21 мибр
035	1945-02-01	ДА	2 БФ	4 воздушная армия
035	1945-02-01	ДА	2 БФ	4 воздушная армия	5 бак
035	1945-02-01	ДА	2 БФ	4 воздушная армия	132 бад
035	1945-02-01	ДА	2 БФ	4 воздушная армия	327 бад
035	1945-02-01	ДА	2 БФ	4 воздушная армия	4 шак 
035	1945-02-01	ДА	2 БФ	4 воздушная армия	196 шад
035	1945-02-01	ДА	2 БФ	4 воздушная армия	199 шад
035	1945-02-01	ДА	2 БФ	4 воздушная армия	8 иак 
035	1945-02-01	ДА	2 БФ	4 воздушная армия	215 иад
035	1945-02-01	ДА	2 БФ	4 воздушная армия	323 иад
035	1945-02-01	ДА	2 БФ	4 воздушная армия	233 шад
035	1945-02-01	ДА	2 БФ	4 воздушная армия	260 шад
035	1945-02-01	ДА	2 БФ	4 воздушная армия	332 шад
035	1945-02-01	ДА	2 БФ	4 воздушная армия	269 иад
035	1945-02-01	ДА	2 БФ	4 воздушная армия	309 иад
035	1945-02-01	ДА	2 БФ	4 воздушная армия	329 иад
035	1945-02-01	ДА	2 БФ	4 воздушная армия	47 гв. рап
035	1945-02-01	ДА	2 БФ	4 воздушная армия	164 гв. рап
035	1945-02-01	ДА	2 БФ	4 воздушная армия	213 санап
035	1945-02-01	ДА	2 БФ	4 воздушная армия	69 ап ГВФ
036	1945-02-01	ДА	2 БФ	124 ск
036	1945-02-01	ДА	2 БФ	51 сд
036	1945-02-01	ДА	2 БФ	208 сд
036	1945-02-01	ДА	2 БФ	216 сд
036	1945-02-01	ДА	2 БФ	330 сд
036	1945-02-01	ДА	2 БФ	369 сд
036	1945-02-01	ДА	2 БФ	5 гв.
036	1945-02-01	ДА	2 БФ	6 гв.
036	1945-02-01	ДА	2 БФ	1814 сап
036	1945-02-01	ДА	2 БФ	3 гв. оиптдн
036	1945-02-01	ДА	2 БФ	3 гв. мп
036	1945-02-01	ДА	2 БФ	41 гв.
036	1945-02-01	ДА	2 БФ	16 гв. гап
036	1945-02-01	ДА	2 БФ	43 гв. мп
036	1945-02-01	ДА	2 БФ	313 гв. мп
036	1945-02-01	ДА	2 БФ	341 зенап
036	1945-02-01	ДА	2 БФ	739 зенап
036	1945-02-01	ДА	2 БФ	1268 зенап
036	1945-02-01	ДА	2 БФ	1270 зенап
036	1945-02-01	ДА	2 БФ	1479 зенап
036	1945-02-01	ДА	2 БФ	1482 зенап
036	1945-02-01	ДА	2 БФ	1709 зенап
036	1945-02-01	ДА	2 БФ	21 озадн
036	1945-02-01	ДА	2 БФ	451 озадн
036	1945-02-01	ДА	2 БФ	490 озадн
036	1945-02-01	ДА	2 БФ	508 озадн
036	1945-02-01	ДА	2 БФ	614 озадн
036	1945-02-01	ДА	2 БФ	19 зенбатр
036	1945-02-01	ДА	2 БФ	32 зенбатр
036	1945-02-01	ДА	2 БФ	33 зенбатр
036	1945-02-01	ДА	2 БФ	3 гв. тк 
036	1945-02-01	ДА	2 БФ	3 гв. тбр
036	1945-02-01	ДА	2 БФ	18 гв. тбр
036	1945-02-01	ДА	2 БФ	19 гв. тбр
036	1945-02-01	ДА	2 БФ	1072 лап
036	1945-02-01	ДА	2 БФ	1496 сап
036	1945-02-01	ДА	2 БФ	266 минп
036	1945-02-01	ДА	2 БФ	1701 зенап
036	1945-02-01	ДА	2 БФ	8 гв. тк 
036	1945-02-01	ДА	2 БФ	58 гв. тбр
036	1945-02-01	ДА	2 БФ	59 гв. тбр
036	1945-02-01	ДА	2 БФ	60 гв. тбр
036	1945-02-01	ДА	2 БФ	62 гв. ттп
036	1945-02-01	ДА	2 БФ	301 гв.
036	1945-02-01	ДА	2 БФ	6 гв. мцб
036	1945-02-01	ДА	2 БФ	307 гв. мдн
036	1945-02-01	ДА	2 БФ	28 одн брп
036	1945-02-01	ДА	2 БФ	145 озенбрп
036	1945-02-01	ДА	2 БФ	859 ап дальней разведки погоды
036	1945-02-01	ДА	2 БФ	33 мибр
036	1945-02-01	ДА	2 БФ	5 мпмп
036	1945-02-01	ДА	2 БФ	36 мпмб
036	1945-02-01	ДА	2 БФ	89 мпмб
036	1945-02-01	ДА	2 БФ	104 мпмб
037	1945-02-01	ДА	1 БФ
037	1945-02-01	ДА	1 БФ	3 ударная армия
037	1945-02-01	ДА	1 БФ	3 ударная армия	12 гв. ск
037	1945-02-01	ДА	1 БФ	3 ударная армия	23 гв.
037	1945-02-01	ДА	1 БФ	3 ударная армия	52 гв.
037	1945-02-01	ДА	1 БФ	3 ударная армия	7 ск 
037	1945-02-01	ДА	1 БФ	3 ударная армия	146 сд
037	1945-02-01	ДА	1 БФ	3 ударная армия	265 сд
037	1945-02-01	ДА	1 БФ	3 ударная армия	364 сд
037	1945-02-01	ДА	1 БФ	3 ударная армия	79 ск 
037	1945-02-01	ДА	1 БФ	3 ударная армия	150 сд
037	1945-02-01	ДА	1 БФ	3 ударная армия	171 сд
037	1945-02-01	ДА	1 БФ	3 ударная армия	207 сд
037	1945-02-01	ДА	1 БФ	3 ударная армия	136 пабр
037	1945-02-01	ДА	1 БФ	3 ударная армия	203 гв. минп
037	1945-02-01	ДА	1 БФ	3 ударная армия	1203 сап
037	1945-02-01	ДА	1 БФ	3 ударная армия	1728 сап
037	1945-02-01	ДА	1 БФ	3 ударная армия	1729 сап
037	1945-02-01	ДА	1 БФ	3 ударная армия	25 исбр
038	1945-02-01	ДА	1 БФ	5 ударная армия
038	1945-02-01	ДА	1 БФ	5 ударная армия	26 гв. ск
038	1945-02-01	ДА	1 БФ	5 ударная армия	89 гв.
038	1945-02-01	ДА	1 БФ	5 ударная армия	94 гв.
038	1945-02-01	ДА	1 БФ	5 ударная армия	9 ск 
038	1945-02-01	ДА	1 БФ	5 ударная армия	230 сд
038	1945-02-01	ДА	1 БФ	5 ударная армия	248 сд
038	1945-02-01	ДА	1 БФ	5 ударная армия	301 сд
038	1945-02-01	ДА	1 БФ	5 ударная армия	32 ск 
038	1945-02-01	ДА	1 БФ	5 ударная армия	60 гв.
038	1945-02-01	ДА	1 БФ	5 ударная армия	416 сд
038	1945-02-01	ДА	1 БФ	5 ударная армия	14 адп 
038	1945-02-01	ДА	1 БФ	5 ударная армия	169 лабр
038	1945-02-01	ДА	1 БФ	5 ударная армия	176 тгабр
038	1945-02-01	ДА	1 БФ	5 ударная армия	24 минбр
038	1945-02-01	ДА	1 БФ	5 ударная армия	44 гв. пабр
038	1945-02-01	ДА	1 БФ	5 ударная армия	507 иптап
038	1945-02-01	ДА	1 БФ	5 ударная армия	94 гв. мп
038	1945-02-01	ДА	1 БФ	5 ударная армия	302 гв. зенап
038	1945-02-01	ДА	1 БФ	5 ударная армия	303 гв. зенап
038	1945-02-01	ДА	1 БФ	5 ударная армия	304 гв. зенап
038	1945-02-01	ДА	1 БФ	5 ударная армия	306 гв. зенап
038	1945-02-01	ДА	1 БФ	5 ударная армия	220 тбр
038	1945-02-01	ДА	1 БФ	5 ударная армия	92 инж. тп
038	1945-02-01	ДА	1 БФ	5 ударная армия	61 исбр
039	1945-02-01	ДА	1 БФ	8 гвардейская армия
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	4 гв. ск
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	35 гв. сд
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	47 гв. сд
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	57 гв. сд
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	28 гв. ск 
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	39 гв. сд
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	79 гв. сд
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	88 гв. сд
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	29 гв. ск 
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	27 гв. сд
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	74 гв. сд
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	82 гв. сд
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	6 акп
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	29 адп 
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	182 лабр
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	189 тгабр
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	26 тминбр
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	43 гв. пабр
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	40 гв. кап
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	266 гв. иптап
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	5 гв. мд 
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	16 гв. мбр
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	22 гв. мбр
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	23 гв. мбр
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	311 гв. мп
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	297 гв. зенап
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	307 гв. зенап
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	308 гв. зенап
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	309 гв. зенап
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	11 гв. ттбр
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	65 отп
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	259 отп
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	394 гв. тсап
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	694 сап
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	1061 сап
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	1087 сап
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	1200 сап
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	1504 сап
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	64 исбр
039	1945-02-01	ДА	1 БФ	8 гвардейская армия	19 ооб
040	1945-02-01	ДА	1 БФ	33 армия
040	1945-02-01	ДА	1 БФ	33 армия	16 ск
040	1945-02-01	ДА	1 БФ	33 армия	89 сд
040	1945-02-01	ДА	1 БФ	33 армия	339 сд
040	1945-02-01	ДА	1 БФ	33 армия	383 сд
040	1945-02-01	ДА	1 БФ	33 армия	38 ск 
040	1945-02-01	ДА	1 БФ	33 армия	64 сд
040	1945-02-01	ДА	1 БФ	33 армия	95 сд
040	1945-02-01	ДА	1 БФ	33 армия	323 сд
040	1945-02-01	ДА	1 БФ	33 армия	62 ск 
040	1945-02-01	ДА	1 БФ	33 армия	49 сд
040	1945-02-01	ДА	1 БФ	33 армия	222 сд
040	1945-02-01	ДА	1 БФ	33 армия	362 сд
040	1945-02-01	ДА	1 БФ	33 армия	115 УР
040	1945-02-01	ДА	1 БФ	33 армия	5 адп 
040	1945-02-01	ДА	1 БФ	33 армия	23 гв. лабр
040	1945-02-01	ДА	1 БФ	33 армия	9 габр
040	1945-02-01	ДА	1 БФ	33 армия	1 минбр
040	1945-02-01	ДА	1 БФ	33 армия	142 пабр
040	1945-02-01	ДА	1 БФ	33 армия	873 иптап
040	1945-02-01	ДА	1 БФ	33 армия	538 минп
040	1945-02-01	ДА	1 БФ	33 армия	305 гв. мп
040	1945-02-01	ДА	1 БФ	33 армия	1979 зенап
040	1945-02-01	ДА	1 БФ	33 армия	1983 зенап
040	1945-02-01	ДА	1 БФ	33 армия	1987 зенап
040	1945-02-01	ДА	1 БФ	33 армия	1991 зенап
040	1945-02-01	ДА	1 БФ	33 армия	810 орадн
040	1945-02-01	ДА	1 БФ	33 армия	244 отп
040	1945-02-01	ДА	1 БФ	33 армия	257 отп
040	1945-02-01	ДА	1 БФ	33 армия	361 гв. тсап
040	1945-02-01	ДА	1 БФ	33 армия	34 исбр
040	1945-02-01	ДА	1 БФ	33 армия	10 ооб
041	1945-02-01	ДА	1 БФ	47 армия
041	1945-02-01	ДА	1 БФ	47 армия	77 ск
041	1945-02-01	ДА	1 БФ	47 армия	185 сд
041	1945-02-01	ДА	1 БФ	47 армия	234 сд
041	1945-02-01	ДА	1 БФ	47 армия	328 сд
041	1945-02-01	ДА	1 БФ	47 армия	125 ск 
041	1945-02-01	ДА	1 БФ	47 армия	60 сд
041	1945-02-01	ДА	1 БФ	47 армия	76 сд
041	1945-02-01	ДА	1 БФ	47 армия	175 сд
041	1945-02-01	ДА	1 БФ	47 армия	129 ск 
041	1945-02-01	ДА	1 БФ	47 армия	132 сд
041	1945-02-01	ДА	1 БФ	47 армия	143 сд
041	1945-02-01	ДА	1 БФ	47 армия	260 сд
041	1945-02-01	ДА	1 БФ	47 армия	22 адп 
041	1945-02-01	ДА	1 БФ	47 армия	13 лабр
041	1945-02-01	ДА	1 БФ	47 армия	63 габр
041	1945-02-01	ДА	1 БФ	47 армия	32 минбр
041	1945-02-01	ДА	1 БФ	47 армия	41 гв. мбр
041	1945-02-01	ДА	1 БФ	47 армия	30 гв. пабр
041	1945-02-01	ДА	1 БФ	47 армия	163 иптап
041	1945-02-01	ДА	1 БФ	47 армия	75 гв. мп
041	1945-02-01	ДА	1 БФ	47 армия	1376 зенап
041	1945-02-01	ДА	1 БФ	47 армия	1380 зенап
041	1945-02-01	ДА	1 БФ	47 армия	1386 зенап
041	1945-02-01	ДА	1 БФ	47 армия	1392 зенап
041	1945-02-01	ДА	1 БФ	47 армия	70 гв. ттп
041	1945-02-01	ДА	1 БФ	47 армия	1204 сап
041	1945-02-01	ДА	1 БФ	47 армия	1416 сап
041	1945-02-01	ДА	1 БФ	47 армия	1892 сап
041	1945-02-01	ДА	1 БФ	47 армия	18 исбр
041	1945-02-01	ДА	1 БФ	47 армия	20 ооб
042	1945-02-01	ДА	1 БФ	61 армия
042	1945-02-01	ДА	1 БФ	61 армия	9 гв. ск
042	1945-02-01	ДА	1 БФ	61 армия	12 гв.
042	1945-02-01	ДА	1 БФ	61 армия	75 гв.
042	1945-02-01	ДА	1 БФ	61 армия	80 ск 
042	1945-02-01	ДА	1 БФ	61 армия	82 сд
042	1945-02-01	ДА	1 БФ	61 армия	212 сд
042	1945-02-01	ДА	1 БФ	61 армия	356 сд
042	1945-02-01	ДА	1 БФ	61 армия	89 ск 
042	1945-02-01	ДА	1 БФ	61 армия	23 сд
042	1945-02-01	ДА	1 БФ	61 армия	311 сд
042	1945-02-01	ДА	1 БФ	61 армия	397 сд
042	1945-02-01	ДА	1 БФ	61 армия	6 адп 
042	1945-02-01	ДА	1 БФ	61 армия	21 лабр
042	1945-02-01	ДА	1 БФ	61 армия	18 габр БМ
042	1945-02-01	ДА	1 БФ	61 армия	124 габр БМ
042	1945-02-01	ДА	1 БФ	61 армия	2 минбр
042	1945-02-01	ДА	1 БФ	61 армия	4 кабр
042	1945-02-01	ДА	1 БФ	61 армия	60 гв. кап
042	1945-02-01	ДА	1 БФ	61 армия	547 минп
042	1945-02-01	ДА	1 БФ	61 армия	13 зенад 
042	1945-02-01	ДА	1 БФ	61 армия	1065 зенап
042	1945-02-01	ДА	1 БФ	61 армия	1173 зенап
042	1945-02-01	ДА	1 БФ	61 армия	1175 зенап
042	1945-02-01	ДА	1 БФ	61 армия	1218 зенап
042	1945-02-01	ДА	1 БФ	61 армия	85 отп
042	1945-02-01	ДА	1 БФ	61 армия	312 гв.
042	1945-02-01	ДА	1 БФ	61 армия	1899 сап
042	1945-02-01	ДА	1 БФ	61 армия	38 исбр
043	1945-02-01	ДА	1 БФ	69 армия
043	1945-02-01	ДА	1 БФ	69 армия	25 ск
043	1945-02-01	ДА	1 БФ	69 армия	77 гв.
043	1945-02-01	ДА	1 БФ	69 армия	41 сд
043	1945-02-01	ДА	1 БФ	69 армия	61 ск 
043	1945-02-01	ДА	1 БФ	69 армия	134 сд
043	1945-02-01	ДА	1 БФ	69 армия	247 сд
043	1945-02-01	ДА	1 БФ	69 армия	274 сд
043	1945-02-01	ДА	1 БФ	69 армия	91 ск 
043	1945-02-01	ДА	1 БФ	69 армия	117 сд
043	1945-02-01	ДА	1 БФ	69 армия	312 сд
043	1945-02-01	ДА	1 БФ	69 армия	370 сд
043	1945-02-01	ДА	1 БФ	69 армия	12 адп 
043	1945-02-01	ДА	1 БФ	69 армия	46 лабр
043	1945-02-01	ДА	1 БФ	69 армия	32 габр
043	1945-02-01	ДА	1 БФ	69 армия	11 минбр
043	1945-02-01	ДА	1 БФ	69 армия	1091 кап
043	1945-02-01	ДА	1 БФ	69 армия	22 иптап
043	1945-02-01	ДА	1 БФ	69 армия	293 минп
043	1945-02-01	ДА	1 БФ	69 армия	594 зенап
043	1945-02-01	ДА	1 БФ	69 армия	68 тбр
043	1945-02-01	ДА	1 БФ	69 армия	12 сабр
043	1945-02-01	ДА	1 БФ	69 армия	1205 сап
043	1945-02-01	ДА	1 БФ	69 армия	1206 сап
043	1945-02-01	ДА	1 БФ	69 армия	1221 сап
043	1945-02-01	ДА	1 БФ	69 армия	37 исбр
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	4 гв. зенад
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	256 зенап
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	257 зенап
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	263 зенап
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	273 зенап
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	8 гв. мк 
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	19 гв. мехбр
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	20 гв. мехбр
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	21 гв. мехбр
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	48 гв. ттп
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	400 гв. сап
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	265 гв. минп
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	358 гв. зенап
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	11 гв. тк 
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	40 гв. тбр
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	44 гв. тбр
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	45 гв. тбр
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	350 лап
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	1454 сап
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	9 гв. мцб
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	53 гв. мдн
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	19 сабр
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	6 мцп
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	273 омб ОСНАЗ
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	191 гв. апс
044	1945-02-01	ДА	1 БФ	1 гвардейская танковая армия	17 мибр
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	24 зенад
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	1045 зенап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	1337 зенап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	1343 зенап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	1349 зенап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	9 гв. тк 
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	47 гв. тбр
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	50 гв. тбр
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	65 гв. тбр
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	1643 лап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	369 гв. сап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	386 гв. сап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	234 гв. минп
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	66 гв. зенап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	12 гв. тк 
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	48 гв. тбр
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	49 гв. тбр
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	66 гв. тбр
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	79 гв. ттп
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	387 гв. сап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	393 гв. сап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	226 гв. минп
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	75 гв. зенап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	1 мк 
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	19 мехбр
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	35 мехбр
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	37 мехбр
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	347 гв. тсап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	1822 сап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	294 минп
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	1382 зенап
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	5 гв. мцп
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	274 омб ОСНАЗ
045	1945-02-01	ДА	1 БФ	2 гвардейская танковая армия	18 мибр
046	1945-02-01	ДА	1 БФ	16 воздушная армия
046	1945-02-01	ДА	1 БФ	16 воздушная армия	3 бак
046	1945-02-01	ДА	1 БФ	16 воздушная армия	241 бад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	301 бад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	6 шак 
046	1945-02-01	ДА	1 БФ	16 воздушная армия	197 шад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	198 шад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	9 шак 
046	1945-02-01	ДА	1 БФ	16 воздушная армия	3 гв.
046	1945-02-01	ДА	1 БФ	16 воздушная армия	3 иак 
046	1945-02-01	ДА	1 БФ	16 воздушная армия	265 иад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	278 иад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	6 иак 
046	1945-02-01	ДА	1 БФ	16 воздушная армия	234 иад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	273 иад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	13 иак 
046	1945-02-01	ДА	1 БФ	16 воздушная армия	193 иад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	283 иад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	221 бад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	11 гв. шад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	282 иад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	286 иад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	242 нбад
046	1945-02-01	ДА	1 БФ	16 воздушная армия	16 рап
046	1945-02-01	ДА	1 БФ	16 воздушная армия	72 рап
046	1945-02-01	ДА	1 БФ	16 воздушная армия	98 крап
047	1945-02-01	ДА	1 БФ	2 гв. кк
047	1945-02-01	ДА	1 БФ	3 гв. кд
047	1945-02-01	ДА	1 БФ	4 гв. кд
047	1945-02-01	ДА	1 БФ	17 гв. кд
047	1945-02-01	ДА	1 БФ	149 иптап
047	1945-02-01	ДА	1 БФ	60 гв. оминдн
047	1945-02-01	ДА	1 БФ	1730 зенап
047	1945-02-01	ДА	1 БФ	7 гв. кк 
047	1945-02-01	ДА	1 БФ	14 гв. кд
047	1945-02-01	ДА	1 БФ	15 гв. кд
047	1945-02-01	ДА	1 БФ	16 гв. кд
047	1945-02-01	ДА	1 БФ	145 гв. иптап
047	1945-02-01	ДА	1 БФ	57 гв. оминдн
047	1945-02-01	ДА	1 БФ	1733 зенап
047	1945-02-01	ДА	1 БФ	119 УР
047	1945-02-01	ДА	1 БФ	4 акп 
047	1945-02-01	ДА	1 БФ	821 орадн
047	1945-02-01	ДА	1 БФ	5 адп 
047	1945-02-01	ДА	1 БФ	100 габр БМ
047	1945-02-01	ДА	1 БФ	12 адп 
047	1945-02-01	ДА	1 БФ	104 габр БМ
047	1945-02-01	ДА	1 БФ	14 адп 
047	1945-02-01	ДА	1 БФ	122 габр БМ
047	1945-02-01	ДА	1 БФ	29 адп 
047	1945-02-01	ДА	1 БФ	184 габр БМ
047	1945-02-01	ДА	1 БФ	1 тпап ОМ
047	1945-02-01	ДА	1 БФ	34 оадн ОМ
047	1945-02-01	ДА	1 БФ	25 иптабр
047	1945-02-01	ДА	1 БФ	39 иптабр
047	1945-02-01	ДА	1 БФ	25 гв. мбр
047	1945-02-01	ДА	1 БФ	59 гв. мп
047	1945-02-01	ДА	1 БФ	160 гв.
047	1945-02-01	ДА	1 БФ	166 гв.
047	1945-02-01	ДА	1 БФ	270 гв.
047	1945-02-01	ДА	1 БФ	19 зенад 
047	1945-02-01	ДА	1 БФ	1332 зенап
047	1945-02-01	ДА	1 БФ	1338 зенап
047	1945-02-01	ДА	1 БФ	1344 зенап
047	1945-02-01	ДА	1 БФ	1350 зенап
047	1945-02-01	ДА	1 БФ	221 гв.
047	1945-02-01	ДА	1 БФ	1263 зенап
047	1945-02-01	ДА	1 БФ	13 гв.
047	1945-02-01	ДА	1 БФ	27 озадн
047	1945-02-01	ДА	1 БФ	30 озадн
047	1945-02-01	ДА	1 БФ	31 озадн
047	1945-02-01	ДА	1 БФ	179 озадн
047	1945-02-01	ДА	1 БФ	615 озадн
047	1945-02-01	ДА	1 БФ	9 тк 
047	1945-02-01	ДА	1 БФ	23 тбр
047	1945-02-01	ДА	1 БФ	95 тбр
047	1945-02-01	ДА	1 БФ	108 тбр
047	1945-02-01	ДА	1 БФ	36 гв. ттп
047	1945-02-01	ДА	1 БФ	1455 сап
047	1945-02-01	ДА	1 БФ	1508 сап
047	1945-02-01	ДА	1 БФ	218 минп
047	1945-02-01	ДА	1 БФ	216 зенап
047	1945-02-01	ДА	1 БФ	11 тк 
047	1945-02-01	ДА	1 БФ	20 тбр
047	1945-02-01	ДА	1 БФ	36 тбр
047	1945-02-01	ДА	1 БФ	65 тбр
047	1945-02-01	ДА	1 БФ	50 гв. ттп
047	1945-02-01	ДА	1 БФ	1461 сап
047	1945-02-01	ДА	1 БФ	1493 сап
047	1945-02-01	ДА	1 БФ	243 минп
047	1945-02-01	ДА	1 БФ	1388 зенап
047	1945-02-01	ДА	1 БФ	2 шисбр 
047	1945-02-01	ДА	1 БФ	166 инж. тп
047	1945-02-01	ДА	1 БФ	55 одн брп
047	1945-02-01	ДА	1 БФ	59 одн брп
047	1945-02-01	ДА	1 БФ	6 санап
047	1945-02-01	ДА	1 БФ	1 гв. мибр
047	1945-02-01	ДА	1 БФ	17 шисбр
047	1945-02-01	ДА	1 БФ	7 мпмбр
047	1945-02-01	ДА	1 БФ	13 мпмб
047	1945-02-01	ДА	1 БФ	53 мпмб
